age,gender,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,facility_rating,exam_difficulty,course_b.com,course_b.sc,course_b.tech,course_ba,course_bba,course_bca,course_diploma,study_method_coaching,study_method_group_study,study_method_mixed,study_method_online_videos,study_method_self-study
-0.2049196002792919,0,-0.8294520462220386,0.18123883148800807,1,-1.6216694627100783,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6693436521778425,0,-1.4681508008519655,0.34896183105095696,1,-0.40497542550283816,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1064752784064098,0,-1.2378716580262095,-1.461289853887074,1,-1.3319804062321638,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1064752784064098,1,1.69492874588672,-0.7325623385446082,1,0.4640917439309049,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1064752784064098,0,-0.2993755287740722,-1.5017747158505446,2,-1.3319804062321638,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1064752784064098,0,1.664514519475771,-0.03853613345654507,2,-1.1581669723454153,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0791828527364264,0,-0.26461641287584486,-1.241514888942521,1,-0.17322418032050646,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6693436521778425,0,0.40015167867775236,-1.600095094904687,1,1.0434698568867342,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5163144789649936,0,-0.7512440354510272,-1.6810648188316277,1,-0.11528636902492378,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2049196002792919,0,1.69492874588672,-0.3624150291643075,1,1.6228479698425629,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5163144789649936,1,-1.3291143372590561,0.5456025891592419,1,0.34821612133973906,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6693436521778425,0,-1.5811179275212042,-1.1952464752699836,1,-1.6796072740056613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.0791828527364264,1,1.6601696299884925,0.7885117609400633,1,1.2752211020690647,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6693436521778425,0,0.5131188053469914,-1.0795754410886398,1,-1.6796072740056613,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0791828527364264,0,1.0258157648458441,1.7023129309726803,1,1.217283290773482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.23221202594927534,1,0.48270457893604235,-1.432372095341738,2,1.217283290773482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.543606904634977,0,0.669534826889014,1.019853829302751,1,1.5069723472513965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2049196002792919,1,-0.8511764936584307,-0.6284584077813985,2,0.6379051778176534,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23221202594927534,0,0.943262864587554,1.407351793810253,1,-0.40497542550283816,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0791828527364264,0,-0.6382769087817884,0.9446676570848777,1,1.0434698568867342,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5163144789649936,1,-0.18640840210483337,-0.5648393389816593,1,0.5220295552264881,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6420512265078592,1,-1.0988351944333004,-0.6920774765811377,1,-0.9843535384586668,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.5163144789649936,1,-0.27765108133768,1.7023129309726803,2,1.1014076681823168,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6420512265078592,1,-0.5600688980107769,0.5051177271957713,1,0.1164648761574079,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6420512265078592,1,1.0214708753585657,-1.5133418192686792,1,-1.3319804062321638,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5163144789649936,0,0.6087063740671164,0.933100553666743,2,0.17440268745299056,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.1064752784064098,0,-1.3030450003353857,-0.27566175352829964,1,-0.9843535384586668,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.543606904634977,0,-0.5035853346761575,0.07135134901573191,1,0.5220295552264881,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5163144789649936,0,-0.790348040836533,-0.026969030038410526,1,0.5220295552264881,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23221202594927534,0,0.943262864587554,-0.10215520225628387,1,1.0434698568867342,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6693436521778425,1,-1.4507712429028519,1.488321517737194,1,-0.40497542550283816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5163144789649936,0,-0.15599417569388455,-0.6805103731630031,1,0.23234049874857374,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0791828527364264,1,1.42120070818818,-0.8655840278531535,1,-0.40497542550283816,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6420512265078592,0,-1.5854628170084828,1.0082867258846173,1,-0.7526022932763351,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2049196002792919,0,1.5819616192174812,1.0025031741755497,1,0.9855320455911505,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.543606904634977,1,0.09600941456826369,1.1239577600659612,1,-0.6367266706851693,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1064752784064098,0,-1.6462912698303804,0.37209603788722606,1,0.1164648761574079,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.543606904634977,1,1.0258157648458441,-0.5879735458179284,1,0.7537808004088198,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0791828527364264,0,1.0953339966422988,1.4189188972283877,1,1.2752211020690647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5163144789649936,1,1.1040237756168554,-0.1599907193469558,1,-1.1581669723454153,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0791828527364264,0,-0.47751599775248704,1.551940586536933,1,1.2752211020690647,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6420512265078592,0,-1.0944903049460217,-0.7441294419627423,1,0.5799673665220707,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.5163144789649936,1,1.2343704602352077,1.6155596553366725,2,-0.347037614207255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5163144789649936,1,1.468994492548242,1.436269552355589,1,-0.11528636902492378,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.543606904634977,0,1.442925155624572,-1.4092378885054695,1,-1.6216694627100783,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.543606904634977,1,0.7303632797109121,0.5918710028317793,1,0.17440268745299056,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2049196002792919,0,-0.11689017030837869,-1.2010300269790504,2,-0.17322418032050646,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6420512265078592,0,1.2647846866461567,0.0540006938885305,1,0.8117186117044024,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.6420512265078592,1,-1.7071197226522783,1.6965293792636127,1,-1.5057938401189124,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.1064752784064098,0,1.4733393820355207,1.7023129309726803,2,0.6379051778176534,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0791828527364264,0,1.625410514090265,-1.1489780615974459,1,1.5069723472513965,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0791828527364264,1,-0.1473043967193277,-1.698415473958829,1,1.1014076681823168,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1064752784064098,1,0.5696023686816107,1.5345899314097315,1,1.391096724660231,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6693436521778425,1,1.4820291610100775,1.0082867258846173,1,0.40615393263532223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.543606904634977,1,0.6956041638126848,1.4536202074827904,1,-0.6946644819807525,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.543606904634977,1,-0.7425542564764704,-0.42603409796404673,1,1.391096724660231,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.543606904634977,1,-0.06475149646103787,-1.3224846128694616,2,-0.23116199161608963,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1064752784064098,0,-1.1466289787933628,1.6097761036276048,1,-0.6946644819807525,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1064752784064098,0,0.217666320212059,0.7191091404312576,1,-0.23116199161608963,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.543606904634977,1,1.4994087189591911,-0.7325623385446082,2,-1.1581669723454153,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0791828527364264,0,1.2560949076716001,0.3258276242146879,1,0.4640917439309049,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23221202594927534,0,0.07428496713187131,-1.3167010611603942,1,1.2752211020690647,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1064752784064098,1,-0.7773133723746976,-1.3571859231238648,2,1.6228479698425629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6693436521778425,0,1.69492874588672,-0.42025054625497943,1,1.0434698568867342,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0791828527364264,1,-0.22985729697761753,-0.7846143039262128,1,1.4490345359558139,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.543606904634977,0,1.195266454849702,-0.3450643740371061,2,-1.0422913497542494,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1064752784064098,1,-1.5202894746993065,0.8405637263216683,1,0.7537808004088198,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.543606904634977,1,0.4436005735505367,0.6612736233405857,1,-0.6946644819807525,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0791828527364264,1,-0.6469666877563452,-0.7903978556352801,1,1.0434698568867342,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6420512265078592,1,-0.28199597082495853,1.1413084151931625,1,-0.868477915867501,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5163144789649936,0,-1.0075925152004537,-0.7441294419627423,1,-1.6796072740056613,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.543606904634977,1,-0.11689017030837869,0.44149865839603175,1,-0.7526022932763351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6693436521778425,1,-1.3508387846954484,0.2622085554149491,1,-0.868477915867501,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0791828527364264,1,1.6123758456284298,-1.3514023714147976,1,-0.9264157271630836,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5163144789649936,0,-0.3688937605705267,-0.6168913043632643,1,1.3331589133646484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23221202594927534,0,0.42622101560142306,-0.9870386137435646,2,0.23234049874857374,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.543606904634977,1,0.9736770909985031,-1.600095094904687,1,-0.2890998029116723,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.0791828527364264,0,0.47835968944876406,-0.6747268214539363,1,1.6228479698425629,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.23221202594927534,0,1.373406923828117,-1.1489780615974459,1,-0.17322418032050646,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5163144789649936,0,0.25677032559756463,-1.6232293017409558,1,-0.11528636902492378,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.543606904634977,0,0.8302957379183153,-1.3109175094513275,2,0.05852706486182472,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.543606904634977,1,-0.8033827092983681,-0.8945017863984894,1,-0.2890998029116723,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0791828527364264,0,0.32628855739401935,1.6965293792636127,1,1.6228479698425629,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5163144789649936,1,-0.08213105441015153,-1.125843854761177,1,-0.520851048094004,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6420512265078592,0,0.4609801314996504,-0.5937570975269952,1,-1.1002291610498327,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.543606904634977,1,0.491394357910599,0.3894466930144275,1,-1.5057938401189124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23221202594927534,0,-1.7071197226522783,-0.29879596036456874,1,-0.05734855772934061,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.543606904634977,1,-1.033661852124124,1.4998886211553286,1,0.6379051778176534,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.543606904634977,1,0.026491182771809004,-1.3745365782510661,1,1.4490345359558139,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6420512265078592,1,1.2647846866461567,-0.5417051321453906,1,-0.5787888593895867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.6420512265078592,0,-0.8337969357093171,-1.5191253709777461,2,-0.9843535384586668,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1064752784064098,1,0.291529441495792,-1.461289853887074,1,-1.216104783640998,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5163144789649936,1,-0.1212350597956572,0.04243359047039595,1,-0.11528636902492378,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0791828527364264,1,0.9649873120239464,-0.8135320624715487,1,-1.2740425949365812,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2049196002792919,0,-1.1118698628951353,0.6497065199224512,1,-1.5637316514144954,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.6420512265078592,1,-1.502909916750193,-0.6631597180358016,1,1.1593454794778995,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6693436521778425,1,-0.9337293939167204,0.3373947276328224,1,-0.8105401045719184,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.543606904634977,0,0.7694672850964177,-0.5995406492360625,1,1.1593454794778995,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6420512265078592,1,0.2828396625212354,-0.14264006421975436,1,-0.6946644819807525,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.2049196002792919,0,1.0431953227949577,-1.600095094904687,1,1.6807857811381455,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.543606904634977,1,1.625410514090265,-0.026969030038410526,1,0.6379051778176534,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1064752784064098,0,0.35235789431769005,1.3668669318467825,1,-0.17322418032050646,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1064752784064098,1,1.2430602392097647,1.6965293792636127,1,0.9275942342955678,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0791828527364264,1,-1.45511613239013,0.08870200414293332,1,0.2902783100441564,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.1064752784064098,0,-1.0944903049460217,-1.432372095341738,1,1.0434698568867342,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.543606904634977,1,-0.33413464467229936,1.3668669318467825,1,1.1593454794778995,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.6420512265078592,1,-0.18206351261755505,0.8174295194853992,1,-1.216104783640998,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1064752784064098,0,0.5478779212452184,-0.3103630637827033,1,-0.7526022932763351,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0791828527364264,1,1.3864415922899525,1.181793277156633,1,1.5069723472513965,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2049196002792919,0,-1.0901454154587435,1.1355248634840949,1,-1.3899182175277471,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.543606904634977,0,-1.5463588116229767,-0.611107752654197,1,-0.6367266706851693,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23221202594927534,1,1.3299580289553332,-0.5185709253091219,1,-0.6946644819807525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.543606904634977,1,-1.5984974854703178,1.3495162767195812,1,0.2902783100441564,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2049196002792919,1,-0.7860031513492545,-0.2640946501101651,1,-0.868477915867501,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2049196002792919,0,0.22201120969933733,0.6554900716315181,1,1.0434698568867342,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6693436521778425,1,1.5298229453701402,0.5745203477045778,1,0.9275942342955678,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6693436521778425,0,1.1040237756168554,-0.946553751780094,2,0.34821612133973906,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6420512265078592,1,0.3349783363685764,-1.698415473958829,1,1.1593454794778995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1064752784064098,0,-0.6817258036545726,-1.6405799568681572,1,1.3331589133646484,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6420512265078592,0,1.3343029184426114,-0.5879735458179284,1,-1.1581669723454153,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1064752784064098,1,1.2517500181843215,1.3148149664651783,1,-0.6946644819807525,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23221202594927534,0,-0.42972221339242456,1.2511958976654387,1,1.0434698568867342,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6693436521778425,1,-0.6252422403199532,-0.39133278770964347,1,1.2752211020690647,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.543606904634977,1,0.7260183902236333,-1.4439391987598726,1,-0.9843535384586668,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6420512265078592,0,1.655824740501214,1.210711035701969,1,-1.216104783640998,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
